Date,Open,High,Low,Close,Volume
2025-07-23,80.7846,81.2494,79.0276,79.6969,2662821.6888704
2025-07-24,79.6226,80.0874,78.2002,79.0183,2561206.7426176
2025-07-25,78.6464,78.8231,76.7872,77.3543,3300146.1052212
2025-07-28,77.3914,78.8696,76.8802,77.8284,1890698.049961
2025-07-29,77.6053,79.9293,77.5681,78.851,2629524.4640407
2025-07-30,79.0183,79.2786,78.2188,78.758,1839641.0143819
2025-07-31,78.758,79.0369,77.6239,77.7726,2364159.9750174
2025-08-01,77.7726,77.7726,75.8948,76.6477,3696514.7464019
2025-08-04,76.6199,77.2892,76.1365,77.0475,1910972.8478413
2025-08-05,77.4844,77.9213,76.4432,76.8058,2604988.8175608
2025-08-06,76.9731,78.414,76.3967,78.3954,4520109.5654778
2025-08-07,78.3954,78.7301,76.8987,76.8987,2382834.1309599
2025-08-08,77.0661,78.0701,77.0103,77.9864,2054247.5124892
2025-08-11,78.0887,78.8881,77.7819,77.7912,2713486.0938666
2025-08-12,78.0887,79.26,78.0608,79.26,3647350.9432225
2025-08-13,80.2,80.78,78.1,78.56,3486291
2025-08-14,78.95,79.38,77.3,78.14,1460963
2025-08-18,78,78.98,76.54,78.95,2265064
2025-08-19,79,80.03,78.48,79.38,1938632
2025-08-20,78.89,80.78,77.55,80.19,2740111
2025-08-21,80.2,83.2,79.12,83.2,3199345
